File '/magma/targets/sqlite3_18_1/work/sqlite3.c':
Name                                                     Regions    Miss   Cover     Lines    Miss   Cover  Branches    Miss   Cover
sqlite3.c:whereLoopAddBtree                                  150       8  94.67%       176       4  97.73%        94      21  77.66%
sqlite3.c:estLog                                               4       0 100.00%         3       0 100.00%         2       0 100.00%
sqlite3.c:termCanDriveIndex                                   29       4  86.21%        17       2  88.24%        16       4  75.00%
sqlite3.c:whereUsablePartialIndex                             30      22  26.67%        22      13  40.91%        20      17  15.00%
sqlite3.c:indexMightHelpWithOrderBy                           44       5  88.64%        25       2  92.00%        28       4  85.71%
sqlite3.c:whereLoopOutputAdjust                               54       2  96.30%        43       1  97.67%        36       3  91.67%
sqlite3.c:sqlite3ExprCoveredByIndex                            1       0 100.00%        11       0 100.00%         0       0   0.00%
sqlite3.c:exprIdxCover                                        12       0 100.00%        10       0 100.00%         6       0 100.00%
sqlite3.c:whereLoopAddBtreeIndex                             281      65  76.87%       253      56  77.87%       126      43  65.87%
sqlite3.c:whereRangeVectorLen                                 31      25  19.35%        32      25  21.88%        20      17  15.00%
sqlite3.c:whereRangeScanEst                                   18       1  94.44%        20       0 100.00%        12       3  75.00%
sqlite3.c:whereRangeAdjust                                    10       1  90.00%        11       1  90.91%         6       1  83.33%
sqlite3.c:whereLoopAddOr                                      54       1  98.15%        95       2  97.89%        30       4  86.67%
sqlite3.c:whereOrMove                                          1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:whereLoopClear                                       3       1  66.67%         5       0 100.00%         2       1  50.00%
sqlite3.c:wherePathSolver                                    189      36  80.95%       239      37  84.52%       128      35  72.66%
sqlite3.c:wherePathSatisfiesOrderBy                          291      47  83.85%       235      37  84.26%       180      52  71.11%
sqlite3.c:whereSortingCost                                    14       5  64.29%        13       3  76.92%         8       6  25.00%
sqlite3.c:sqlite3WhereExprListUsage                            6       0 100.00%        10       0 100.00%         4       0 100.00%
sqlite3.c:constructAutomaticIndex                            116      20  82.76%       166      23  86.14%        56      13  76.79%
sqlite3.c:translateColumnToCopy                               19       3  84.21%        18       3  83.33%        10       2  80.00%
sqlite3.c:sqlite3WhereExplainOneScan                          84       1  98.81%        73       2  97.26%        42       1  97.62%
sqlite3.c:explainIndexRange                                   22       1  95.45%        22       0 100.00%        14       1  92.86%
sqlite3.c:explainIndexColumnName                               9       1  88.89%         6       0 100.00%         4       1  75.00%
sqlite3.c:explainAppendTerm                                   22       6  72.73%        18       0 100.00%        18       6  66.67%
sqlite3.c:sqlite3WhereCodeOneLoopStart                       690     146  78.84%       794     195  75.44%       354     103  70.90%
sqlite3.c:codeEqualityTerm                                   109      30  72.48%       124      33  73.39%        62      28  54.84%
sqlite3.c:removeUnindexableInClauseTerms                      23      23   0.00%        42      42   0.00%        16      16   0.00%
sqlite3.c:codeExprOrVector                                    18      11  38.89%        25      17  32.00%         8       6  25.00%
sqlite3.c:disableTerm                                         26       3  88.46%        20       1  95.00%        16       3  81.25%
sqlite3.c:codeAllEqualityTerms                                62      17  72.58%        80      20  75.00%        34      10  70.59%
sqlite3.c:sqlite3IndexAffinityStr                             30       1  96.67%        29       3  89.66%        14       1  92.86%
sqlite3.c:sqlite3ExprNeedsNoAffinityChange                    39       2  94.87%        32       6  81.25%        30       3  90.00%
sqlite3.c:whereLikeOptimizationStringFixup                     7       4  42.86%        12       9  25.00%         2       1  50.00%
sqlite3.c:updateRangeAffinityStr                              11       0 100.00%        11       0 100.00%         6       0 100.00%
sqlite3.c:codeApplyAffinity                                   20       2  90.00%        20       3  85.00%        12       2  83.33%
sqlite3.c:codeDeferredSeek                                    22       1  95.45%        27       0 100.00%        12       3  75.00%
sqlite3.c:whereIndexExprTrans                                 28       4  85.71%        42       4  90.48%        18       6  66.67%
sqlite3.c:whereIndexExprTransNode                              8       4  50.00%        17      10  41.18%         2       1  50.00%
sqlite3.c:preserveExpr                                         4       4   0.00%         9       9   0.00%         2       2   0.00%
sqlite3.c:whereIndexExprTransColumn                           11      11   0.00%        14      14   0.00%         6       6   0.00%
sqlite3.c:whereApplyPartialIndexConstraints                   14      14   0.00%        16      16   0.00%         8       8   0.00%
sqlite3.c:sqlite3WhereUsesDeferredSeek                         1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:whereUndoExprMods                                    3       1  66.67%         8       5  37.50%         2       1  50.00%
sqlite3.c:whereInfoFree                                       13       0 100.00%        18       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3WhereClauseClear                             16       1  93.75%        18       2  88.89%        10       1  90.00%
sqlite3.c:whereOrInfoDelete                                    1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:whereAndInfoDelete                                   1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3WhereOutputRowCount                           1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3WhereIsDistinct                               1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3WhereIsOrdered                                1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3WhereOrderByLimitOptLabel                     5       2  60.00%         9       4  55.56%         2       1  50.00%
sqlite3.c:sqlite3WindowCodeStep                              240     138  42.50%       268     133  50.37%       114      79  30.70%
sqlite3.c:windowExprGtZero                                     6       6   0.00%        11      11   0.00%         4       4   0.00%
sqlite3.c:windowCacheFrame                                    16       2  87.50%        15       2  86.67%        12       5  58.33%
sqlite3.c:windowInitAccum                                     27       9  66.67%        26       7  73.08%        14       7  50.00%
sqlite3.c:windowArgCount                                       4       0 100.00%         4       0 100.00%         2       0 100.00%
sqlite3.c:windowCheckValue                                    26      26   0.00%        42      42   0.00%         2       2   0.00%
sqlite3.c:windowAggFinal                                      28      12  57.14%        31      10  67.74%        12       6  50.00%
sqlite3.c:windowReturnOneRow                                  46      32  30.43%        64      47  26.56%        22      15  31.82%
sqlite3.c:windowFullScan                                      41      41   0.00%        78      78   0.00%        20      20   0.00%
sqlite3.c:windowReadPeerValues                                10       1  90.00%        13       0 100.00%         6       1  83.33%
sqlite3.c:windowAggStep                                       79      43  45.57%        85      49  42.35%        40      24  40.00%
sqlite3.c:noopStepFunc                                         4       4   0.00%         6       6   0.00%         0       0   0.00%
sqlite3.c:windowIfNewPeer                                      9       0 100.00%        16       0 100.00%         2       0 100.00%
sqlite3.c:windowCodeOp                                        99      46  53.54%       117      53  54.70%        50      25  50.00%
sqlite3.c:windowCodeRangeTest                                 65      65   0.00%        72      72   0.00%        30      30   0.00%
sqlite3.c:selectInnerLoop                                    199      46  76.88%       253      71  71.94%       114      26  77.19%
sqlite3.c:innerLoopLoadRow                                     1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:codeDistinct                                        23       7  69.57%        45      12  73.33%        10       3  70.00%
sqlite3.c:pushOntoSorter                                      62      19  69.35%        98      20  79.59%        30      10  66.67%
sqlite3.c:makeSorterRecord                                     4       1  75.00%        10       2  80.00%         2       1  50.00%
sqlite3.c:sqlite3WhereContinueLabel                            2       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3WhereBreakLabel                               1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3WhereEnd                                    173      45  73.99%       220      52  76.36%        96      40  58.33%
sqlite3.c:sqlite3StorageColumnToTable                         10       0 100.00%         9       0 100.00%         6       0 100.00%
sqlite3.c:sqlite3WhereOpcodeRewriteTrace                       6       1  83.33%         4       2  50.00%         2       1  50.00%
sqlite3.c:agginfoFree                                          1       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprAnalyzeAggList                            6       0 100.00%         9       0 100.00%         4       0 100.00%
sqlite3.c:havingToWhere                                        1       1   0.00%         8       8   0.00%         0       0   0.00%
sqlite3.c:havingToWhereExprCb                                 19      19   0.00%        20      20   0.00%         8       8   0.00%
sqlite3.c:sqlite3ExprAnalyzeAggregates                         2       0 100.00%        11       0 100.00%         0       0   0.00%
sqlite3.c:analyzeAggregate                                    85       6  92.94%       106       2  98.11%        56       8  85.71%
sqlite3.c:addAggInfoColumn                                     1       0 100.00%        11       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ArrayAllocate                                10       1  90.00%        17       3  82.35%         6       1  83.33%
sqlite3.c:addAggInfoFunc                                       1       0 100.00%        11       0 100.00%         0       0   0.00%
sqlite3.c:minMaxQuery                                         31       5  83.87%        33       4  87.88%        16       7  56.25%
sqlite3.c:explainTempTable                                     2       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3WhereIsSorted                                 3       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprCodeMove                                  2       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:updateAccumulator                                   64      11  82.81%        78       9  88.46%        44      15  65.91%
sqlite3.c:sqlite3VdbeJumpHereOrPopInst                         6       0 100.00%        11       0 100.00%         2       0 100.00%
sqlite3.c:finalizeAggFunctions                                10       0 100.00%        11       0 100.00%         4       0 100.00%
sqlite3.c:resetAccumulator                                    33      10  69.70%        37      14  62.16%        18       6  66.67%
sqlite3.c:fixDistinctOpenEph                                  15       0 100.00%        15       0 100.00%         8       4  50.00%
sqlite3.c:isSimpleCount                                       33       5  84.85%        19       0 100.00%        20       4  80.00%
sqlite3.c:explainSimpleCount                                  17      15  11.76%        10       7  30.00%        12      11   8.33%
sqlite3.c:sqlite3WhereMinMaxOptEarlyOut                       14      11  21.43%        14      10  28.57%         8       7  12.50%
sqlite3.c:generateSortTail                                    98      43  56.12%       135      53  60.74%        50      20  60.00%
sqlite3.c:attachWithToSelect                                   4       1  75.00%         9       2  77.78%         2       1  50.00%
sqlite3.c:parserDoubleLinkSelect                              25       1  96.00%        27       2  92.59%        16       2  87.50%
sqlite3.c:sqlite3SrcListAppendFromTerm                        38      13  65.79%        36       6  83.33%        22      10  54.55%
sqlite3.c:sqlite3SelectNew                                    15       3  80.00%        43       5  88.37%         8       2  75.00%
sqlite3.c:sqlite3ExprListAppend                                7       0 100.00%        13       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3ExprListAppendNew                             4       1  75.00%        15       3  80.00%         2       1  50.00%
sqlite3.c:sqlite3ExprListAppendGrow                            5       1  80.00%        18       3  83.33%         2       1  50.00%
sqlite3.c:sqlite3ExprListSetName                              13       0 100.00%        18       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3ExprListSetSpan                               8       0 100.00%        12       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3Expr                                          1       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprAlloc                                    34       0 100.00%        37       0 100.00%        22       1  95.45%
sqlite3.c:sqlite3SrcListShiftJoinType                          6       0 100.00%         9       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3SrcListIndexedBy                             15       1  93.33%        17       1  94.12%         8       1  87.50%
sqlite3.c:sqlite3SrcListFuncArgs                               7       0 100.00%        12       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3SrcListAppend                                21       2  90.48%        36       2  94.44%        12       2  83.33%
sqlite3.c:sqlite3RenameTokenMap                               10       2  80.00%        15       1  93.33%         6       3  50.00%
sqlite3.c:sqlite3NameFromToken                                 4       0 100.00%        10       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3JoinType                                     55       0 100.00%        55       0 100.00%        22       1  95.45%
sqlite3.c:sqlite3ExprListSetSortOrder                         19       1  94.74%        26       0 100.00%         8       1  87.50%
sqlite3.c:sqlite3DeleteFrom                                  225      48  78.67%       269      58  78.44%       120      37  69.17%
sqlite3.c:sqlite3TriggersExist                                65      34  47.69%        50      23  54.00%        40      26  35.00%
sqlite3.c:checkColumnOverlap                                  16      12  25.00%         8       5  37.50%        10       9  10.00%
sqlite3.c:sqlite3FkRequired                                   29      14  51.72%        24      10  58.33%        22      10  54.55%
sqlite3.c:fkChildIsModified                                   12      12   0.00%         9       9   0.00%         8       8   0.00%
sqlite3.c:fkParentIsModified                                  22      22   0.00%        18      18   0.00%        16      16   0.00%
sqlite3.c:sqlite3IsReadOnly                                    9       1  88.89%        13       3  76.92%         6       1  83.33%
sqlite3.c:tabIsReadOnly                                       16       3  81.25%        13       5  61.54%        10       2  80.00%
sqlite3.c:sqlite3AuthContextPush                               2       2   0.00%         6       6   0.00%         0       0   0.00%
sqlite3.c:sqlite3VdbeCountChanges                              1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3MaterializeView                               8       8   0.00%        21      21   0.00%         2       2   0.00%
sqlite3.c:sqlite3WhereOkOnePass                                1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3OpenTableAndIndices                          45       1  97.78%        40       2  95.00%        28       2  92.86%
sqlite3.c:sqlite3VtabMakeWritable                             15      15   0.00%        17      17   0.00%         8       8   0.00%
sqlite3.c:sqlite3GenerateRowDelete                            57       1  98.25%        70       6  91.43%        34       5  85.29%
sqlite3.c:sqlite3TriggerColmask                               19       1  94.74%        23       1  95.65%        14       3  78.57%
sqlite3.c:getRowTrigger                                       15       1  93.33%        13       0 100.00%        10       2  80.00%
sqlite3.c:codeRowTrigger                                      53      13  75.47%        83      11  86.75%        32      14  56.25%
sqlite3.c:sqlite3VdbeLinkSubProgram                            1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:onErrorText                                         14       9  35.71%        11       5  54.55%        14       5  64.29%
sqlite3.c:codeTriggerProgram                                  29       3  89.66%        59      12  79.66%        14       2  85.71%
sqlite3.c:sqlite3TriggerStepSrc                               10       2  80.00%        22       5  77.27%         6       2  66.67%
sqlite3.c:sqlite3UpsertDup                                     4       1  75.00%        10       7  30.00%         2       1  50.00%
sqlite3.c:transferParseError                                   6       0 100.00%        11       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3VdbeTakeOpArray                               3       0 100.00%         9       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3FkOldmask                                    28      10  64.29%        21       5  76.19%        16       7  56.25%
sqlite3.c:sqlite3FkLocateIndex                                70      10  85.71%        64       5  92.19%        50      15  70.00%
sqlite3.c:sqlite3CodeRowTrigger                               30       7  76.67%        22       2  90.91%        18       9  50.00%
sqlite3.c:sqlite3CodeRowTriggerDirect                         13       1  92.31%        14       0 100.00%         8       4  50.00%
sqlite3.c:codeReturningTrigger                                22      22   0.00%        55      55   0.00%        12      12   0.00%
sqlite3.c:sqlite3ExpandReturning                              33      33   0.00%        32      32   0.00%        20      20   0.00%
sqlite3.c:isAsteriskTerm                                      16      16   0.00%        10      10   0.00%         6       6   0.00%
sqlite3.c:sqlite3FkCheck                                     104      10  90.38%       117       6  94.87%        72      20  72.22%
sqlite3.c:fkLookupParent                                      79       1  98.73%        88       2  97.73%        42       7  83.33%
sqlite3.c:isSetNullAction                                     18      12  33.33%        12       7  41.67%        12      10  16.67%
sqlite3.c:fkScanChildren                                      48      12  75.00%        70      12  82.86%        22       7  68.18%
sqlite3.c:exprTableRegister                                   12       4  66.67%        21       6  71.43%         8       6  25.00%
sqlite3.c:exprTableColumn                                      4       0 100.00%         9       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3GenerateRowIndexDelete                       24       1  95.83%        25       0 100.00%        14       1  92.86%
sqlite3.c:sqlite3FkActions                                    14       3  78.57%        13       2  84.62%        10       4  60.00%
sqlite3.c:fkActionTrigger                                    117     106   9.40%       152     141   7.24%        54      52   3.70%
sqlite3.c:sqlite3AutoincrementEnd                              3       0 100.00%         3       0 100.00%         2       0 100.00%
sqlite3.c:autoIncrementEnd                                    19       1  94.74%        35       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3AuthContextPop                                3       1  66.67%         6       3  50.00%         2       1  50.00%
sqlite3.c:sqlite3AddReturning                                 19      19   0.00%        39      39   0.00%         8       8   0.00%
sqlite3.c:sqlite3DeleteReturning                               2       2   0.00%         7       7   0.00%         0       0   0.00%
sqlite3.c:sqlite3ExprListCheckLength                           6       1  83.33%         8       2  75.00%         4       2  50.00%
sqlite3.c:sqlite3SrcListAppendList                             7       1  85.71%        14       1  92.86%         4       1  75.00%
sqlite3.c:sqlite3Update                                      529     100  81.10%       575     105  81.74%       340     105  69.12%
sqlite3.c:sqlite3ExprReferencesUpdatedColumn                   4       4   0.00%        17      17   0.00%         2       2   0.00%
sqlite3.c:checkConstraintExprNode                             14      14   0.00%        13      13   0.00%         6       6   0.00%
sqlite3.c:indexWhereClauseMightChange                          4       1  75.00%         5       2  60.00%         2       1  50.00%
sqlite3.c:indexColumnIsBeingUpdated                            8       4  50.00%        12       6  50.00%         2       1  50.00%
sqlite3.c:updateVirtualTable                                  87      87   0.00%       122     122   0.00%        34      34   0.00%
sqlite3.c:exprRowColumn                                        4       4   0.00%         5       5   0.00%         2       2   0.00%
sqlite3.c:updateFromSelect                                    39      15  61.54%        56       9  83.93%        20      12  40.00%
sqlite3.c:sqlite3ComputeGeneratedColumns                      50      16  68.00%        67      14  79.10%        26       9  65.38%
sqlite3.c:exprColumnFlagUnion                                 10       0 100.00%         7       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3GenerateConstraintChecks                    485     110  77.32%       578     131  77.34%       296      89  69.93%
sqlite3.c:sqlite3UpsertOfIndex                                 7       1  85.71%        10       2  80.00%         6       2  66.67%
sqlite3.c:sqlite3RowidConstraint                              10       0 100.00%        14       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3UpsertDoUpdate                               37      14  62.16%        51      20  60.78%        12       3  75.00%
sqlite3.c:indexIteratorFirst                                   5       0 100.00%        10       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3UpsertNextIsIPK                              17      17   0.00%         9       9   0.00%        10      10   0.00%
sqlite3.c:indexIteratorNext                                    7       1  85.71%        15       2  86.67%         4       1  75.00%
sqlite3.c:sqlite3CompleteInsertion                            58       0 100.00%        54       0 100.00%        28       0 100.00%
sqlite3.c:sqlite3ExprListAppendVector                         47      14  70.21%        36       7  80.56%        26      13  50.00%
sqlite3.c:sqlite3Insert                                      371      51  86.25%       462      59  87.23%       220      46  79.09%
sqlite3.c:xferOptimization                                   302      22  92.72%       275      29  89.45%       162      24  85.19%
sqlite3.c:xferCompatibleIndex                                 33       4  87.88%        33       8  75.76%        20       5  75.00%
sqlite3.c:autoIncBegin                                        42       9  78.57%        37       4  89.19%        24      11  54.17%
sqlite3.c:readsTable                                          32       4  87.50%        32       4  87.50%        18       2  88.89%
sqlite3.c:sqlite3UpsertAnalyzeTarget                          87      15  82.76%        96      13  86.46%        48      12  75.00%
sqlite3.c:autoIncStep                                          4       0 100.00%         5       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3VdbeHasSubProgram                             1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3UpsertNew                                     5       1  80.00%        20       6  70.00%         2       1  50.00%
sqlite3.c:sqlite3IdListAppend                                 15       4  73.33%        24       5  79.17%        10       5  50.00%
sqlite3.c:sqlite3ExprAssignVarNumber                          42       2  95.24%        56       2  96.43%        24       2  91.67%
sqlite3.c:sqlite3VListAdd                                     16       1  93.75%        24       0 100.00%        10       1  90.00%
sqlite3.c:sqlite3ExprAddCollateToken                          11       0 100.00%        15       0 100.00%         4       2  50.00%
sqlite3.c:sqlite3ExprAttachSubtrees                           17       2  88.24%        17       3  82.35%         6       1  83.33%
sqlite3.c:exprSetHeight                                       10       0 100.00%        12       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3ExprListFlags                                 7       0 100.00%        11       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3ExprFunction                                 18       3  83.33%        22       5  77.27%        10       4  60.00%
sqlite3.c:sqlite3WindowAttach                                 13       4  69.23%        16       6  62.50%         6       4  33.33%
sqlite3.c:sqlite3ExprAnd                                      25       0 100.00%        16       0 100.00%        10       1  90.00%
sqlite3.c:binaryToUnaryIfNull                                 13       0 100.00%         8       0 100.00%         8       2  75.00%
sqlite3.c:sqlite3ExprUnmapAndDelete                            6       1  83.33%         8       2  75.00%         4       2  50.00%
sqlite3.c:sqlite3ExprIsConstant                                1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3ExprListToValues                             26      13  50.00%        30      12  60.00%        16      11  31.25%
sqlite3.c:sqlite3PExprAddSelect                                6       2  66.67%        10       3  70.00%         2       1  50.00%
sqlite3.c:sqlite3ExprSetHeightAndFlags                         4       1  75.00%         5       0 100.00%         2       1  50.00%
sqlite3.c:parserAddExprIdListTerm                              8       0 100.00%        11       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3DropIndex                                    46      32  30.43%        60      37  38.33%        20      15  25.00%
sqlite3.c:sqlite3Vacuum                                       20       1  95.00%        23       0 100.00%        14       1  92.86%
sqlite3.c:sqlite3Pragma                                     1036     314  69.69%      1221     364  70.19%       602     219  63.62%
sqlite3.c:sqlite3VdbeRunOnlyOnce                               1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:returnSingleText                                     4       0 100.00%         6       0 100.00%         2       0 100.00%
sqlite3.c:setPragmaResultColumnNames                          14       0 100.00%        12       0 100.00%         6       0 100.00%
sqlite3.c:sqlite3VdbeVerifyNoMallocRequired                    1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:returnSingleInt                                      4       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BtreeSecureDelete                            12       0 100.00%        14       0 100.00%         4       0 100.00%
sqlite3.c:getLockingMode                                      12       2  83.33%         7       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3PagerLockingMode                             11       2  81.82%        12       2  83.33%         6       3  50.00%
sqlite3.c:sqlite3WalHeapMemory                                 4       4   0.00%         3       3   0.00%         4       4   0.00%
sqlite3.c:sqlite3PagerJournalSizeLimit                         3       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3WalLimit                                      3       1  66.67%         3       0 100.00%         2       1  50.00%
sqlite3.c:getAutoVacuum                                       18       0 100.00%         8       0 100.00%        10       0 100.00%
sqlite3.c:setAllPagerFlags                                    13       0 100.00%        19       0 100.00%         6       0 100.00%
sqlite3.c:sqlite3BtreeSetMmapLimit                             3       0 100.00%         8       0 100.00%         0       0   0.00%
sqlite3.c:changeTempStorage                                   11       2  81.82%        10       2  80.00%         4       1  75.00%
sqlite3.c:getTempStore                                        12       0 100.00%        11       0 100.00%         8       0 100.00%
sqlite3.c:invalidateTempStorage                               12       0 100.00%        16       0 100.00%         6       1  83.33%
sqlite3.c:getSafetyLevel                                      18       0 100.00%        19       0 100.00%        12       1  91.67%
sqlite3.c:sqlite3VdbeMultiLoad                                17       0 100.00%        19       0 100.00%         8       0 100.00%
sqlite3.c:pragmaFunclistLine                                  30      30   0.00%        36      36   0.00%        12      12   0.00%
sqlite3.c:actionName                                          12      12   0.00%        12      12   0.00%        10      10   0.00%
sqlite3.c:sqlite3RegisterLikeFunctions                        11      11   0.00%        15      15   0.00%         2       2   0.00%
sqlite3.c:likeFunc                                            28       2  92.86%        39       3  92.31%        20       2  90.00%
sqlite3.c:integrityCheckResultRow                              4       0 100.00%         8       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3NoTempsInRange                               16       2  87.50%        15       4  73.33%        12       4  66.67%
sqlite3.c:sqlite3VdbeReusable                                  1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3VdbeVerifyNoResultRow                         4       0 100.00%         6       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3FinishTrigger                                41       7  82.93%        69       5  92.75%        24       8  66.67%
sqlite3.c:sqlite3FixTriggerStep                               25      10  60.00%        27       8  70.37%        20      12  40.00%
sqlite3.c:sqlite3FixExpr                                       1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BeginTrigger                                137      15  89.05%       140      22  84.29%        78      17  78.21%
sqlite3.c:sqlite3TriggerUpdateStep                            11       1  90.91%        24       6  75.00%         4       2  50.00%
sqlite3.c:triggerStepAllocate                                  6       1  83.33%        17       2  88.24%         4       2  50.00%
sqlite3.c:triggerSpanDup                                       8       0 100.00%         6       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3TriggerInsertStep                            13       2  84.62%        27       7  74.07%         6       2  66.67%
sqlite3.c:sqlite3TriggerDeleteStep                            10       1  90.00%        16       2  87.50%         4       2  50.00%
sqlite3.c:sqlite3TriggerSelectStep                             6       1  83.33%        12       3  75.00%         2       1  50.00%
sqlite3.c:sqlite3DropTrigger                                  33       5  84.85%        34       3  91.18%        18       6  66.67%
sqlite3.c:sqlite3Attach                                        3       0 100.00%        14       0 100.00%         0       0   0.00%
sqlite3.c:attachFunc                                         108      46  57.41%       136      46  66.18%        60      35  41.67%
sqlite3.c:sqlite3ParseUri                                    165     144  12.73%       167     136  18.56%       116     109   6.03%
sqlite3.c:sqlite3SchemaGet                                    10       1  90.00%        18       1  94.44%         6       2  66.67%
sqlite3.c:codeAttach                                          30       1  96.67%        46       2  95.65%        16       4  75.00%
sqlite3.c:resolveAttachExpr                                    9       0 100.00%        11       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3Detach                                        3       0 100.00%        14       0 100.00%         0       0   0.00%
sqlite3.c:detachFunc                                          34      16  52.94%        45      20  55.56%        20       9  55.00%
sqlite3.c:sqlite3BtreeIsInBackup                               3       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3Reindex                                      38       7  81.58%        48      10  79.17%        22       7  68.18%
sqlite3.c:reindexDatabases                                    12       0 100.00%        15       0 100.00%         4       0 100.00%
sqlite3.c:reindexTable                                        11       1  90.91%        12       0 100.00%         8       4  50.00%
sqlite3.c:collationMatch                                      11      11   0.00%        12      12   0.00%         6       6   0.00%
sqlite3.c:sqlite3Analyze                                      38       3  92.11%        40       3  92.50%        26       6  76.92%
sqlite3.c:analyzeDatabase                                      8       0 100.00%        20       0 100.00%         2       0 100.00%
sqlite3.c:openStatTable                                       26       1  96.15%        54       0 100.00%        12       1  91.67%
sqlite3.c:analyzeOneTable                                    128      13  89.84%       156      13  91.67%        52      12  76.92%
sqlite3.c:statInit                                            11       2  81.82%        34       3  91.18%         2       1  50.00%
sqlite3.c:statAccumDestructor                                  1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:analyzeVdbeCommentIndexWithColumnName               16       4  75.00%        12       1  91.67%         6       2  66.67%
sqlite3.c:statPush                                            21       2  90.48%        25       3  88.00%        12       3  75.00%
sqlite3.c:callStatGet                                          4       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:statGet                                             13       2  84.62%        26       3  88.46%         6       2  66.67%
sqlite3.c:loadAnalysis                                         4       0 100.00%         6       0 100.00%         2       1  50.00%
sqlite3.c:analyzeTable                                         6       1  83.33%        17       1  94.12%         2       1  50.00%
sqlite3.c:sqlite3AlterRenameTable                             59      16  72.88%       119      22  81.51%        36      16  55.56%
sqlite3.c:isAlterableTable                                    13       1  92.31%        14       0 100.00%         8       4  50.00%
sqlite3.c:renameReloadSchema                                   5       0 100.00%         8       0 100.00%         4       1  75.00%
sqlite3.c:renameTestSchema                                     3       0 100.00%        22       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3AlterFinishAddColumn                         75       6  92.00%       101      12  88.12%        44       8  81.82%
sqlite3.c:sqlite3ErrorIfNotEmpty                               1       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3AlterDropColumn                              86      65  24.42%       106      81  23.58%        42      34  19.05%
sqlite3.c:isRealTable                                         11       6  45.45%        21      10  52.38%         8       5  37.50%
sqlite3.c:renameFixQuotes                                      3       0 100.00%        16       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3AlterBeginAddColumn                          35       6  82.86%        57       9  84.21%        18       6  66.67%
